time,open,high,low,close,tick_volume,spread,real_volume,ema_50,ema_200,ema_cross,take_profit,stop_price,stop_loss
1724382660,1.11137,1.11147,1.11137,1.11147,42,0,0,1.1115690088655876,1.111355901701438,False,0.0,0.0,0.0
1724382720,1.1114600000000001,1.11152,1.1114600000000001,1.11147,52,0,0,1.1115651261649764,1.1113570370078913,False,0.0,0.0,0.0
1724382780,1.11147,1.11148,1.1114,1.11142,36,0,0,1.1115594349428204,1.1113576635053253,False,0.0,0.0,0.0
1724382840,1.11142,1.11149,1.11142,1.11148,30,0,0,1.1115563198470235,1.1113588807838792,False,0.0,0.0,0.0
1724382900,1.11148,1.11159,1.11148,1.11153,26,0,0,1.1115552876961599,1.1113605834626468,False,0.0,0.0,0.0
1724382960,1.11153,1.11153,1.1114600000000001,1.11148,22,0,0,1.111552335237487,1.111361771686899,False,0.0,0.0,0.0
1724383020,1.11148,1.11155,1.11143,1.11152,29,0,0,1.1115510671889581,1.1113633460979748,False,0.0,0.0,0.0
1724383080,1.11152,1.11164,1.11152,1.11164,48,0,0,1.1115545547501755,1.1113660988731195,False,0.0,0.0,0.0
1724383140,1.11164,1.11169,1.11161,1.11169,35,0,0,1.1115598663286,1.1113693217699043,False,0.0,0.0,0.0
1724383200,1.11169,1.11177,1.11168,1.11172,59,0,0,1.1115661460804196,1.1113728111055272,False,0.0,0.0,0.0
1724383260,1.11172,1.11179,1.11171,1.11174,36,0,0,1.1115729638811875,1.1113764647263678,False,0.0,0.0,0.0
1724383320,1.11174,1.11182,1.11173,1.11179,36,0,0,1.1115814751015332,1.1113805795052099,False,0.0,0.0,0.0
1724383380,1.11179,1.11186,1.11176,1.11184,55,0,0,1.1115916133328456,1.1113851508534167,False,0.0,0.0,0.0
1724383440,1.11184,1.11194,1.1118,1.11188,44,0,0,1.1116029226139106,1.1113900747255219,False,0.0,0.0,0.0
1724383500,1.11187,1.11189,1.11181,1.11186,44,0,0,1.1116130040800318,1.1113947505989,False,0.0,0.0,0.0
1724383560,1.11187,1.11189,1.11182,1.11182,21,0,0,1.1116211215670893,1.1113989819362244,False,0.0,0.0,0.0
1724383620,1.11182,1.11184,1.11178,1.11183,37,0,0,1.1116293128781838,1.1114032706731776,False,0.0,0.0,0.0
1724383680,1.11184,1.11198,1.11182,1.11195,59,0,0,1.1116418888437454,1.1114087107659818,False,0.0,0.0,0.0
1724383740,1.11195,1.11198,1.11181,1.11188,47,0,0,1.1116512265361476,1.1114134002110965,False,0.0,0.0,0.0
1724383800,1.11188,1.11201,1.11186,1.11201,71,0,0,1.1116652960837496,1.1114193365274039,False,0.0,0.0,0.0
1724383860,1.11201,1.1120700000000001,1.11198,1.11206,48,0,0,1.1116807746687007,1.1114257112883252,False,0.0,0.0,0.0
1724383920,1.11206,1.1120700000000001,1.11192,1.11192,26,0,0,1.111690156054242,1.1114306295839638,False,0.0,0.0,0.0
1724383980,1.11192,1.11194,1.11186,1.11188,59,0,0,1.11169760091486,1.111435100931387,False,0.0,0.0,0.0
1724384040,1.11189,1.11189,1.11184,1.11185,22,0,0,1.1117035773495714,1.1114392292803286,False,0.0,0.0,0.0
1724384100,1.11185,1.11196,1.11181,1.11194,85,0,0,1.1117128488260588,1.1114442120735593,False,0.0,0.0,0.0
1724384160,1.11195,1.11197,1.11191,1.11192,45,0,0,1.1117209724015076,1.1114489462817825,False,0.0,0.0,0.0
1724384220,1.11192,1.11198,1.11187,1.11192,42,0,0,1.1117287774053701,1.1114536333834564,False,0.0,0.0,0.0
1724384280,1.11192,1.11194,1.11189,1.11192,21,0,0,1.1117362763306498,1.1114582738473027,False,0.0,0.0,0.0
1724384340,1.11192,1.11194,1.11186,1.11187,23,0,0,1.1117415203961145,1.1114623706249416,False,0.0,0.0,0.0
1724384400,1.11187,1.11192,1.11186,1.11192,13,0,0,1.1117485195962669,1.1114669241510615,False,0.0,0.0,0.0
1724384460,1.11192,1.11193,1.11183,1.11188,30,0,0,1.1117536756905309,1.1114710343585137,False,0.0,0.0,0.0
1724384520,1.11188,1.11189,1.11187,1.11189,18,0,0,1.1117590217418827,1.1114752031708668,False,0.0,0.0,0.0
1724384580,1.11189,1.1118999999999999,1.11187,1.11188,19,0,0,1.111763765987299,1.1114792310000123,False,0.0,0.0,0.0
1724384640,1.11188,1.11192,1.11185,1.11185,30,0,0,1.1117671477132873,1.1114829202437935,False,0.0,0.0,0.0
1724384700,1.11185,1.1118999999999999,1.11178,1.11189,75,0,0,1.111771965450021,1.1114869707886312,False,0.0,0.0,0.0
1724384760,1.11189,1.11193,1.11187,1.11193,12,0,0,1.1117781628833536,1.1114913790394907,False,0.0,0.0,0.0
1724384820,1.11193,1.11195,1.11192,1.11192,10,0,0,1.111783725123222,1.11149564392467,False,0.0,0.0,0.0
1724384880,1.11192,1.11195,1.11188,1.11195,54,0,0,1.1117902457066253,1.1115001648806435,False,0.0,0.0,0.0
1724384940,1.11195,1.11196,1.11192,1.11193,17,0,0,1.1117957262671498,1.1115044418470053,False,0.0,0.0,0.0
1724385000,1.11193,1.11194,1.11191,1.11192,40,0,0,1.1118005997468696,1.1115085767540003,False,0.0,0.0,0.0
1724385060,1.11192,1.11198,1.11188,1.11197,31,0,0,1.111807242894051,1.11151316803008,False,0.0,0.0,0.0
1724385120,1.11197,1.11213,1.11194,1.11198,87,0,0,1.1118140176825195,1.1115178131243082,False,0.0,0.0,0.0
1724385180,1.11198,1.1120700000000001,1.11197,1.11202,63,0,0,1.1118220954204598,1.1115228100086434,False,0.0,0.0,0.0
1724385240,1.11202,1.11225,1.11202,1.11219,62,0,0,1.11183652305103,1.1115294487150251,False,0.0,0.0,0.0
1724385300,1.11213,1.11215,1.11196,1.11198,59,0,0,1.1118421495980484,1.1115339318123882,False,0.0,0.0,0.0
1724385360,1.11197,1.11199,1.11185,1.11186,49,0,0,1.111842849613811,1.1115371762719666,False,0.0,0.0,0.0
1724385420,1.11186,1.11193,1.11184,1.11185,42,0,0,1.1118431300211127,1.1115402889458774,False,0.0,0.0,0.0
1724385480,1.11185,1.11194,1.11184,1.11194,38,0,0,1.1118469288438142,1.1115442661702966,False,0.0,0.0,0.0
1724385540,1.11194,1.11198,1.11193,1.11198,21,0,0,1.1118521473205274,1.1115486018302938,False,0.0,0.0,0.0
1724385600,1.11198,1.11198,1.11194,1.11194,20,0,0,1.1118555925236442,1.1115524963394452,False,0.0,0.0,0.0
1724385660,1.11194,1.112,1.11186,1.112,35,0,0,1.1118612555619327,1.111556949112187,False,0.0,0.0,0.0
1724385720,1.112,1.1120700000000001,1.112,1.11201,48,0,0,1.1118670886771511,1.11156145708122,False,0.0,0.0,0.0
1724385780,1.11201,1.11202,1.11182,1.11185,54,0,0,1.111866418532949,1.111564328155039,False,0.0,0.0,0.0
1724385840,1.11185,1.1118999999999999,1.11182,1.11188,50,0,0,1.1118669511395,1.1115674691684216,False,0.0,0.0,0.0
1724385900,1.11188,1.11199,1.11187,1.11197,41,0,0,1.1118709922712844,1.111571474450328,False,0.0,0.0,0.0
1724385960,1.11197,1.11211,1.11196,1.11209,50,0,0,1.1118795808096655,1.1115766339085338,False,0.0,0.0,0.0
1724386020,1.11209,1.11225,1.1120700000000001,1.11224,59,0,0,1.1118937148955612,1.1115832345661603,False,0.0,0.0,0.0
1724386080,1.11223,1.11229,1.11223,1.11228,39,0,0,1.1119088633310295,1.1115901675555517,False,0.0,0.0,0.0
1724386140,1.11228,1.1123,1.11219,1.11219,69,0,0,1.11191988829844,1.1115961360375861,False,0.0,0.0,0.0
1724386200,1.11219,1.1122,1.11213,1.11214,80,0,0,1.1119285201298736,1.1116015476193017,False,0.0,0.0,0.0
1724386260,1.11214,1.11219,1.11211,1.11213,51,0,0,1.111936421301251,1.1116068058519455,False,0.0,0.0,0.0
1724386320,1.11213,1.1122,1.11212,1.1122,98,0,0,1.11194675772081,1.1116127082812792,False,0.0,0.0,0.0
1724386380,1.1122,1.11225,1.11215,1.11219,86,0,0,1.1119562966337195,1.1116184524774855,False,0.0,0.0,0.0
1724386440,1.11218,1.1122,1.11217,1.11217,41,0,0,1.1119646771578875,1.1116239405125354,False,0.0,0.0,0.0
1724386500,1.11217,1.1122,1.11203,1.11215,111,0,0,1.1119719447203233,1.1116291749352964,False,0.0,0.0,0.0
1724386560,1.11215,1.11226,1.11215,1.11226,87,0,0,1.1119832410058008,1.111635451801612,False,0.0,0.0,0.0
1724386620,1.11225,1.11228,1.11224,1.11224,57,0,0,1.1119933099859654,1.111641467206571,False,0.0,0.0,0.0
1724386680,1.11224,1.11236,1.11221,1.11235,72,0,0,1.1120072978296531,1.1116485172841177,False,0.0,0.0,0.0
1724386740,1.11235,1.11235,1.1122,1.1122,52,0,0,1.11201485477751,1.1116540046743255,False,0.0,0.0,0.0
1724386800,1.1122,1.11221,1.11217,1.1122,44,0,0,1.1120221153744705,1.1116594374636357,False,0.0,0.0,0.0
1724386860,1.1122,1.11221,1.11214,1.1122,41,0,0,1.1120290912421384,1.1116648161953409,False,0.0,0.0,0.0
1724386920,1.1122,1.1123,1.11219,1.11229,55,0,0,1.112039322958133,1.1116710369297158,False,0.0,0.0,0.0
1724386980,1.11229,1.11238,1.11228,1.11237,49,0,0,1.112052290685265,1.1116779917861366,False,0.0,0.0,0.0
1724387040,1.11237,1.11243,1.11233,1.11242,60,0,0,1.112066710658392,1.1116853749524436,False,0.0,0.0,0.0
1724387100,1.11242,1.1125,1.11241,1.11249,44,0,0,1.1120833102404157,1.1116933811718224,False,0.0,0.0,0.0
1724387160,1.11249,1.11249,1.11244,1.11247,28,0,0,1.1120984745447131,1.1117011087223516,False,0.0,0.0,0.0
1724387220,1.11247,1.11249,1.11245,1.11246,26,0,0,1.112112652013548,1.111708659879343,False,0.0,0.0,0.0
1724387280,1.11246,1.11248,1.11236,1.11237,36,0,0,1.1121227440914483,1.1117152403780561,False,0.0,0.0,0.0
1724387340,1.11237,1.11245,1.11237,1.11239,18,0,0,1.112133224715313,1.1117219544041452,False,0.0,0.0,0.0
1724387400,1.11239,1.11244,1.11238,1.11241,26,0,0,1.1121440786480459,1.1117288006289798,False,0.0,0.0,0.0
1724387460,1.11241,1.11241,1.1124,1.1124,16,0,0,1.112154114779495,1.1117354792296865,False,0.0,0.0,0.0
1724387520,1.1124,1.11243,1.11223,1.11223,32,0,0,1.1121570906704954,1.1117403998343662,False,0.0,0.0,0.0
1724387580,1.11226,1.11226,1.1120700000000001,1.11208,32,0,0,1.1121540675069466,1.111743778940492,False,0.0,0.0,0.0
1724387640,1.11208,1.11214,1.1120700000000001,1.11212,40,0,0,1.112152731526282,1.1117475224336215,False,0.0,0.0,0.0
1724387700,1.11211,1.11229,1.1121,1.11228,72,0,0,1.11215772244682,1.1117528207178642,False,0.0,0.0,0.0
1724387760,1.11228,1.11241,1.11227,1.11236,59,0,0,1.112165654899886,1.1117588623027612,False,0.0,0.0,0.0
1724387820,1.11236,1.11238,1.1123,1.11231,25,0,0,1.1121713154920474,1.1117643462599476,False,0.0,0.0,0.0
1724387880,1.11231,1.11232,1.11227,1.1123,73,0,0,1.1121763619433396,1.1117696761479083,False,0.0,0.0,0.0
1724387940,1.1123,1.11234,1.11228,1.11228,68,0,0,1.1121804261808557,1.111774753997183,False,0.0,0.0,0.0
1724388000,1.11228,1.11241,1.11227,1.1124,41,0,0,1.1121890369188612,1.1117809753504448,False,0.0,0.0,0.0
1724388060,1.1124,1.11254,1.1124,1.1125099999999999,23,0,0,1.112201623706357,1.1117882293270576,False,0.0,0.0,0.0
1724388120,1.1125099999999999,1.11258,1.1125,1.11258,26,0,0,1.1122164619923822,1.1117961076422114,False,0.0,0.0,0.0
1724388180,1.11258,1.11258,1.11243,1.11243,27,0,0,1.1122248360318967,1.111802415028856,False,0.0,0.0,0.0
1724388240,1.11243,1.1125,1.11243,1.11248,33,0,0,1.1122348424620185,1.1118091571678723,False,0.0,0.0,0.0
1724388300,1.11248,1.11252,1.11246,1.11249,33,0,0,1.1122448486399787,1.111815931723416,False,0.0,0.0,0.0
1724388360,1.11249,1.11262,1.11248,1.11259,38,0,0,1.1122583839874305,1.1118236338953225,False,0.0,0.0,0.0
1724388420,1.11259,1.11266,1.11257,1.11264,32,0,0,1.1122733493212569,1.11183175694114,False,0.0,0.0,0.0
1724388480,1.11264,1.11278,1.11263,1.11278,42,0,0,1.1122932179753253,1.111841192195457,False,0.0,0.0,0.0
1724388540,1.11278,1.11283,1.11274,1.11283,39,0,0,1.1123142682508027,1.1118510310790843,False,0.0,0.0,0.0
1724388600,1.11283,1.11284,1.11277,1.11282,25,0,0,1.1123341008684182,1.1118606725608846,False,0.0,0.0,0.0
1724388660,1.11282,1.11283,1.11262,1.11262,56,0,0,1.1123453125990685,1.1118682280577914,False,0.0,0.0,0.0
1724388720,1.11262,1.11269,1.11256,1.11263,28,0,0,1.1123564768108698,1.1118758078781121,False,0.0,0.0,0.0
1724388780,1.11263,1.11274,1.11263,1.11271,35,0,0,1.1123703404653456,1.1118841082972355,False,0.0,0.0,0.0
1724388840,1.11271,1.11274,1.11269,1.11271,40,0,0,1.1123836604470967,1.111892326125124,False,0.0,0.0,0.0
1724388900,1.11271,1.11276,1.1126800000000001,1.11276,36,0,0,1.1123984188609362,1.111900959696018,False,0.0,0.0,0.0
1724388960,1.11276,1.11277,1.1127,1.11277,39,0,0,1.1124129906703113,1.111909606863222,False,0.0,0.0,0.0
1724389020,1.11277,1.11282,1.11273,1.11278,56,0,0,1.1124273831930442,1.1119182674914485,False,0.0,0.0,0.0
1724389080,1.11277,1.11281,1.11276,1.11276,30,0,0,1.1124404269893955,1.1119266429392949,False,0.0,0.0,0.0
1724389140,1.11274,1.11277,1.11271,1.11276,30,0,0,1.1124529592643213,1.1119349350493517,False,0.0,0.0,0.0
1724389200,1.11276,1.11286,1.11276,1.11286,19,0,0,1.1124689216461126,1.1119441396757264,False,0.0,0.0,0.0
1724389260,1.11286,1.11288,1.1128,1.1128,29,0,0,1.1124819051109711,1.1119526556988535,False,0.0,0.0,0.0
1724389320,1.1128,1.11283,1.11278,1.11283,41,0,0,1.112495555890933,1.111961385492895,False,0.0,0.0,0.0
1724389380,1.11283,1.11284,1.11277,1.11277,36,0,0,1.1125063184050141,1.1119694314083886,False,0.0,0.0,0.0
1724389440,1.11277,1.11284,1.11275,1.11279,57,0,0,1.112517443173445,1.1119775962699967,False,0.0,0.0,0.0
1724389500,1.11279,1.11282,1.11272,1.11272,103,0,0,1.112525386578408,1.1119849833717879,False,0.0,0.0,0.0
1724389560,1.11273,1.11279,1.11267,1.11278,98,0,0,1.1125353714184705,1.111992893985004,False,0.0,0.0,0.0
1724389620,1.11278,1.11283,1.11276,1.11282,27,0,0,1.1125465333236284,1.112001123895601,False,0.0,0.0,0.0
1724389680,1.11282,1.11286,1.11278,1.11279,32,0,0,1.1125560810364274,1.1120089734090775,False,0.0,0.0,0.0
1724389740,1.11279,1.11284,1.11278,1.11283,32,0,0,1.1125668229565675,1.1120171428278927,False,0.0,0.0,0.0
1724389800,1.11283,1.11284,1.11281,1.11282,18,0,0,1.1125767514680747,1.1120251314564709,False,0.0,0.0,0.0
1724389860,1.11282,1.11282,1.11271,1.11279,49,0,0,1.1125851141556014,1.1120327420887448,False,0.0,0.0,0.0
1724389920,1.11279,1.11284,1.11277,1.11283,20,0,0,1.1125947175220483,1.1120406750032847,False,0.0,0.0,0.0
1724389980,1.11283,1.11285,1.11269,1.1127,26,0,0,1.1125988462466738,1.1120472354510134,False,0.0,0.0,0.0
1724390040,1.1127,1.1127,1.11257,1.11257,38,0,0,1.112597715021314,1.1120524370883167,False,0.0,0.0,0.0
1724390100,1.11257,1.11259,1.11252,1.11255,22,0,0,1.1125958438440076,1.1120573879630598,False,0.0,0.0,0.0
1724390160,1.11255,1.1126,1.11253,1.11259,21,0,0,1.1125956146736544,1.112062687585318,False,0.0,0.0,0.0
1724390220,1.11259,1.11269,1.11258,1.11269,26,0,0,1.1125993160590013,1.112068929499892,False,0.0,0.0,0.0
1724390280,1.11269,1.1127,1.11253,1.11254,31,0,0,1.1125969899390404,1.1120736167685497,False,0.0,0.0,0.0
1724390340,1.11254,1.11257,1.11238,1.11241,41,0,0,1.1125896570002545,1.1120769638653802,False,0.0,0.0,0.0
1724390400,1.11241,1.11241,1.11231,1.11232,29,0,0,1.1125790822159307,1.1120793821353765,False,0.0,0.0,0.0
1724390460,1.11231,1.11244,1.11231,1.11243,32,0,0,1.1125732358545217,1.1120828708703479,False,0.0,0.0,0.0
1724390520,1.11243,1.11245,1.11242,1.11244,43,0,0,1.1125680109190503,1.112086424394026,False,0.0,0.0,0.0
1724390580,1.11244,1.1125,1.11241,1.11243,28,0,0,1.1125625987261465,1.112089843056772,False,0.0,0.0,0.0
1724390640,1.11243,1.11245,1.11238,1.11245,20,0,0,1.112558183089827,1.1120934267079485,False,0.0,0.0,0.0
1724390700,1.11245,1.11254,1.11244,1.11252,41,0,0,1.1125566857137554,1.1120976712183173,False,0.0,0.0,0.0
1724390760,1.11252,1.11255,1.11249,1.11254,22,0,0,1.1125560313720395,1.112102072499727,False,0.0,0.0,0.0
1724390820,1.11254,1.11255,1.11248,1.11248,39,0,0,1.1125530497496066,1.1121058329723665,False,0.0,0.0,0.0
1724390880,1.11248,1.1125,1.11247,1.11249,22,0,0,1.1125505772104063,1.1121096555298555,False,0.0,0.0,0.0
1724390940,1.11249,1.11253,1.11248,1.1125,18,0,0,1.1125485937903905,1.1121135395544341,False,0.0,0.0,0.0
1724391000,1.1125,1.11254,1.11243,1.11244,52,0,0,1.1125443352103752,1.1121167879170766,False,0.0,0.0,0.0
1724391060,1.11244,1.11244,1.11237,1.11238,26,0,0,1.1125378906923213,1.1121194069427773,False,0.0,0.0,0.0
1724391120,1.11238,1.11244,1.11238,1.11239,42,0,0,1.1125320910573282,1.1121220994110086,False,0.0,0.0,0.0
1724391180,1.11239,1.1124,1.11238,1.11238,32,0,0,1.112526126702139,1.1121246655860235,False,0.0,0.0,0.0
1724391240,1.11238,1.1124,1.11232,1.11238,32,0,0,1.1125203962432317,1.1121272062269587,False,0.0,0.0,0.0
1724391300,1.11238,1.1124,1.11237,1.11238,48,0,0,1.1125148905082032,1.1121297215878845,False,0.0,0.0,0.0
1724391360,1.11238,1.11241,1.11237,1.1124,30,0,0,1.1125103849980775,1.1121324109253186,False,0.0,0.0,0.0
1724391420,1.1124,1.11248,1.1124,1.11244,38,0,0,1.1125076248020744,1.1121354715131264,False,0.0,0.0,0.0
1724391480,1.11244,1.11253,1.11244,1.11253,28,0,0,1.1125085022608165,1.1121393971697122,False,0.0,0.0,0.0
1724391540,1.11253,1.11254,1.11249,1.11249,27,0,0,1.112507776681961,1.1121428857550884,False,0.0,0.0,0.0
1724391600,1.11249,1.11254,1.11247,1.11254,33,0,0,1.112509040341492,1.1121468371406098,False,0.0,0.0,0.0
1724391660,1.11254,1.1126,1.11254,1.11255,49,0,0,1.1125106466026098,1.11215084871135,False,0.0,0.0,0.0
1724391720,1.11254,1.11255,1.11253,1.11253,36,0,0,1.1125114055593701,1.1121546213609883,False,0.0,0.0,0.0
1724391780,1.11253,1.11254,1.11248,1.11254,61,0,0,1.112512526909983,1.1121584559743118,False,0.0,0.0,0.0
1724391840,1.11253,1.11256,1.11252,1.11255,47,0,0,1.1125139964429247,1.1121623519347665,False,0.0,0.0,0.0
1724391900,1.11255,1.11255,1.11247,1.11248,27,0,0,1.1125126632490845,1.1121655126120327,False,0.0,0.0,0.0
1724391960,1.11248,1.11253,1.11242,1.11243,29,0,0,1.112509421553042,1.112168144327336,False,0.0,0.0,0.0
1724392020,1.11243,1.11243,1.11236,1.11238,17,0,0,1.1125043461980209,1.1121702523439794,False,0.0,0.0,0.0
1724392080,1.11238,1.11244,1.11238,1.1124,47,0,0,1.1125002541902553,1.112172538390308,False,0.0,0.0,0.0
1724392140,1.11239,1.1124,1.11236,1.11238,61,0,0,1.1124955383396573,1.112174602684932,False,0.0,0.0,0.0
1724392200,1.11238,1.1124,1.11237,1.11238,27,0,0,1.1124910074243768,1.1121766464393108,False,0.0,0.0,0.0
1724392260,1.11239,1.11245,1.11238,1.11239,33,0,0,1.112487046348911,1.112178769360313,False,0.0,0.0,0.0
1724392320,1.1124,1.11245,1.11238,1.11239,32,0,0,1.1124832406097378,1.1121808711577228,False,0.0,0.0,0.0
1724392380,1.11239,1.1124,1.11233,1.11239,35,0,0,1.1124795841152382,1.1121829520417257,False,0.0,0.0,0.0
1724392440,1.11239,1.11245,1.11237,1.11238,21,0,0,1.1124756788558172,1.1121849127179275,False,0.0,0.0,0.0
1724392500,1.11238,1.1124,1.11237,1.1124,13,0,0,1.1124727110575499,1.1121870528898885,False,0.0,0.0,0.0
1724392560,1.1124,1.11242,1.11233,1.11241,21,0,0,1.112470251800391,1.1121892712690937,False,0.0,0.0,0.0
1724392620,1.11241,1.11248,1.11241,1.11245,51,0,0,1.1124694576121403,1.1121918655848242,False,0.0,0.0,0.0
1724392680,1.11245,1.11254,1.11245,1.11254,22,0,0,1.1124722239802916,1.1121953296088558,False,0.0,0.0,0.0
1724392740,1.11253,1.11257,1.1125099999999999,1.11252,33,0,0,1.112474097549692,1.1121985601600117,False,0.0,0.0,0.0
1724392800,1.11252,1.11254,1.11244,1.11247,25,0,0,1.112473936861469,1.112201261053942,False,0.0,0.0,0.0
1724392860,1.11247,1.11248,1.11244,1.11247,16,0,0,1.1124737824747446,1.1122039350733057,False,0.0,0.0,0.0
1724392920,1.11247,1.1125,1.11247,1.11248,19,0,0,1.1124740262992645,1.1122066819879992,False,0.0,0.0,0.0
1724392980,1.11248,1.11254,1.11248,1.11252,27,0,0,1.1124758291894896,1.1122097995801585,False,0.0,0.0,0.0
1724393040,1.11252,1.11254,1.1125,1.1125099999999999,17,0,0,1.1124771692212745,1.1122127866490128,False,0.0,0.0,0.0
1724393100,1.11252,1.11253,1.11249,1.1125,19,0,0,1.1124780645459305,1.1122156444933013,False,0.0,0.0,0.0
1724393160,1.1125,1.1125,1.11248,1.11249,20,0,0,1.112478532602953,1.1122183743988407,False,0.0,0.0,0.0
1724393220,1.11249,1.1125,1.11246,1.11249,18,0,0,1.112478982304798,1.112221077141141,False,0.0,0.0,0.0
1724393280,1.11249,1.11253,1.11248,1.11252,55,0,0,1.112480590841865,1.1122240514979456,False,0.0,0.0,0.0
1724393340,1.11252,1.11253,1.11244,1.11244,18,0,0,1.1124789990441448,1.1122262002392596,False,0.0,0.0,0.0
1724393400,1.11245,1.1125,1.11245,1.11249,25,0,0,1.1124794304541785,1.1122288251125008,False,0.0,0.0,0.0
1724393460,1.11249,1.11252,1.11248,1.11249,13,0,0,1.1124798449461717,1.1122314238676003,False,0.0,0.0,0.0
1724393520,1.11249,1.11254,1.11249,1.11254,24,0,0,1.1124822039678903,1.1122344942768778,False,0.0,0.0,0.0
1724393580,1.11254,1.11265,1.11253,1.11265,12,0,0,1.1124887842044437,1.1122386286621826,False,0.0,0.0,0.0
1724393640,1.11265,1.11266,1.11262,1.11264,17,0,0,1.112494714235642,1.1122426224068374,False,0.0,0.0,0.0
1724393700,1.11264,1.11264,1.11257,1.11257,20,0,0,1.112497666618558,1.1122458798953265,False,0.0,0.0,0.0
1724393760,1.11257,1.11259,1.11254,1.11258,41,0,0,1.1125008953786146,1.1122492044734826,False,0.0,0.0,0.0
1724393820,1.11258,1.11271,1.11257,1.11271,33,0,0,1.1125090955598453,1.1122537895035973,False,0.0,0.0,0.0
1724393880,1.11271,1.11275,1.1126800000000001,1.11269,32,0,0,1.112516189851616,1.1122581299065466,False,0.0,0.0,0.0
1724393940,1.11269,1.11273,1.11269,1.11272,15,0,0,1.1125241824064547,1.1122627256288697,False,0.0,0.0,0.0
1724394000,1.11272,1.11273,1.11263,1.11265,21,0,0,1.112529116429731,1.1122665791051993,False,0.0,0.0,0.0
1724394060,1.11265,1.11265,1.11262,1.11263,12,0,0,1.112533072648173,1.112270195233506,False,0.0,0.0,0.0
1724394120,1.11264,1.11273,1.11264,1.11269,17,0,0,1.11253922666197,1.1122743723953616,False,0.0,0.0,0.0
1724394180,1.11269,1.1127,1.11267,1.11267,9,0,0,1.1125443550281675,1.1122783089884427,False,0.0,0.0,0.0
1724394240,1.11267,1.1126800000000001,1.11264,1.11264,6,0,0,1.1125481058113766,1.1122819079039805,False,0.0,0.0,0.0
1724394300,1.11264,1.11267,1.11259,1.11259,15,0,0,1.1125497487207345,1.1122849734969757,False,0.0,0.0,0.0
1724394360,1.1126,1.11264,1.11259,1.11264,16,0,0,1.1125532879865883,1.1122885060989958,False,0.0,0.0,0.0
1724394420,1.11265,1.11269,1.11265,1.11269,7,0,0,1.112558649242016,1.112292501063185,False,0.0,0.0,0.0
1724394480,1.11269,1.11272,1.11267,1.1126800000000001,16,0,0,1.1125634080952702,1.1122963567739992,False,0.0,0.0,0.0
1724394540,1.1126800000000001,1.11269,1.11264,1.11264,5,0,0,1.1125664116993774,1.1122997761095812,False,0.0,0.0,0.0
1724394600,1.11264,1.11264,1.11258,1.11258,9,0,0,1.1125669445739117,1.1123025644069984,False,0.0,0.0,0.0
1724394660,1.11258,1.11259,1.11257,1.11257,12,0,0,1.1125670643945427,1.112305225457675,False,0.0,0.0,0.0
1724394720,1.11257,1.11258,1.11253,1.11253,29,0,0,1.1125656108888742,1.1123074620202853,False,0.0,0.0,0.0
1724394780,1.11254,1.11259,1.11254,1.11257,7,0,0,1.112565783010879,1.1123100743384915,False,0.0,0.0,0.0
1724394840,1.11257,1.1126,1.1125099999999999,1.11255,22,0,0,1.112565164069276,1.1123124616585065,False,0.0,0.0,0.0
1724394900,1.11254,1.11256,1.1125099999999999,1.11252,17,0,0,1.1125633929293044,1.112314526716631,False,0.0,0.0,0.0
1724394960,1.11252,1.11252,1.11247,1.11248,21,0,0,1.1125601226183512,1.112316173216963,False,0.0,0.0,0.0
1724395020,1.11248,1.11249,1.11243,1.11248,16,0,0,1.1125569805548865,1.1123178033342074,False,0.0,0.0,0.0
1724395080,1.11248,1.1125,1.11246,1.11249,20,0,0,1.1125543538664597,1.112319516733867,False,0.0,0.0,0.0
1724395140,1.11249,1.11255,1.11249,1.11254,19,0,0,1.1125537909697358,1.1123217105972116,False,0.0,0.0,0.0
1724395200,1.11254,1.11255,1.11247,1.11247,15,0,0,1.112550505049354,1.1123231861136573,False,0.0,0.0,0.0
1724395260,1.11247,1.1125099999999999,1.11243,1.11243,23,0,0,1.112545779361144,1.112324248938397,False,0.0,0.0,0.0
1724395320,1.11243,1.1125,1.11242,1.11248,19,0,0,1.1125431997783541,1.1123257987002042,False,0.0,0.0,0.0
1724395380,1.11248,1.11248,1.11243,1.11244,11,0,0,1.1125391527282227,1.1123269350315454,False,0.0,0.0,0.0
1724395440,1.11244,1.11245,1.11238,1.11238,25,0,0,1.112532911444763,1.112327463041182,False,0.0,0.0,0.0
1724395500,1.11239,1.11239,1.11237,1.11238,22,0,0,1.1125269149175177,1.1123279857969912,False,0.0,0.0,0.0
1724395560,1.11238,1.11242,1.11238,1.11238,8,0,0,1.1125211535482034,1.11232850335125,False,0.0,0.0,0.0
1724395620,1.11238,1.1124,1.11235,1.11237,21,0,0,1.112515225958078,1.1123289162532277,False,0.0,0.0,0.0
1724395680,1.11238,1.11239,1.11237,1.11238,27,0,0,1.1125099229793298,1.1123294245492157,False,0.0,0.0,0.0
1724395740,1.11238,1.11239,1.11238,1.11239,12,0,0,1.1125052201173953,1.1123300272900196,False,0.0,0.0,0.0
1724395800,1.11239,1.11239,1.11238,1.11238,6,0,0,1.1125003095245565,1.112330524530915,False,0.0,0.0,0.0
1724395860,1.11237,1.11238,1.11233,1.11235,28,0,0,1.1124944150333975,1.112330718316677,False,0.0,0.0,0.0
